text,attributeScores.THREAT.summaryScore.value,attributeScores.PROFANITY.summaryScore.value,attributeScores.IDENTITY_ATTACK.summaryScore.value,attributeScores.TOXICITY.summaryScore.value,attributeScores.SEVERE_TOXICITY.summaryScore.value,attributeScores.INSULT.summaryScore.value
grimezsz grimes compra vacina pro brasil por favor,0.26328167,0.06477716,0.3396128,0.14195411,0.13884786,0.15637405
gastei quase  reais em testes de coronavírus pra eu e toda a equipe gravar um documentário esse fim de semananprodutora sensata o bolso dói mas a cabeça não mesmo sendo dinheiro que ganhei em um edital,0.4653846,0.1298077,0.27049512,0.21358557,0.13884786,0.2617456
parem de ter covid,0.07751938,0.052427985,0.022875817000000003,0.19064614,0.060686015,0.21493441
por que tava vendo a história de um moço que perdeu a esposa pelo covid quando ela deu a luz,0.2953208,0.11713832,0.15686275,0.26106977,0.13884786,0.30873743
jairbolsonaro atividade essencial é um presidente falar com fatos científicos comprar vacina e dar um auxílio emergencial onde as pessoas não passem fome,0.31007704,0.16052112,0.31477123,0.34042552,0.15652174,0.45039085
reporterenato rodrigomenegat lucaswalmrath álcoolemgel nao proteje tanto assim da covid  é uma ótima medida de higiene é bom usar td bem o foco deve ser em usar máscaras melhores ou máscaras que não tenham folgas ou usar e divulgar o uso da  ou usar duas máscaras e a ventilação de ambientes,0.23813392,0.10296957,0.15271042,0.13823123,0.13884786,0.21114698
foram registradas  novas mortes causadas pela doença nas últimas  horas,0.8637501,0.17753857,0.15686275,0.47424692,0.34962407,0.21499081
jairbolsonaro justicagovbr amendoncamjsp mapabrasil terezacrisms gasolina  conto  coisas no mercado  conto  vacina  vagas em hospitais  auxílio emergencial  empregoaí bolsolixo o que vai volta o preço que você vai pagar por tudo nem da pra contar forabol卐onaro,0.88135594,0.41745284,0.6052632,0.6152542,0.57094294,0.63826406
o prefeito querendo compra  fosse de vacina eu amo e votei no prefeito certo outros hum kkk só a merda,0.27961054,0.95999503,0.8082596,0.9034587,0.8429054,0.8543771000000001
fefoitz alguma coisa relacionada a uma prof fazer um exposed de algum aluno wifi de covid mas não sei se entendi direito,0.2877095,0.17263843,0.29244772,0.15547474,0.14340033,0.18060882
vc acredita q uma vacina criada em poucos meses quando o processo normal leva pelo menos  anos vai imunizar alguém,0.7326733,0.10936795,0.29694322,0.34042552,0.15652174,0.33424035
jvitorbarb estado de minas  min exjogadora de vôlei ana paula henkel espalha fake news sobre vacinas  ltlt link da notícia,0.2877095,0.12587705,0.41857170000000005,0.4028394,0.30810505,0.45039085
vai furar a fila da vacina na puta que pariu seus merdas,0.8367346999999999,0.96290576,0.85122365,0.9827364,0.984877,0.95262617
eu não tenho um minuto de paz porque quando eu quero ficar sozinha eu lembro hum meus pais podem morrer a qualquer momento de covid vou aproveitar o tempo com eles,0.29192272,0.021832807000000003,0.022875817000000003,0.22002885,0.059670127999999996,0.029333333
caladopelostf assista a live o exemplo de búziosncomo a cidade zerou os casos de  adotando o tratamento precocenn,0.22573462,0.26331195,0.27663177,0.43122849999999996,0.32804233,0.46339878
lucianohuck vacina pra que se antes dela não chegamos ao absurdo do toque de recolher agora piorou deixa de ser ridículo,0.33840677,0.81526,0.6052632,0.85688305,0.6696890999999999,0.9083473
carlosjordy cadê as vacinas,0.07751938,0.021832807000000003,0.03053199,0.055042017,0.02950757,0.05266252
era só uma aula presencial inferno de covid,0.16874127,0.5862309,0.15686275,0.6072909000000001,0.46846846,0.45039085
o octavioguedes comparou a compra de vacinas com dona xepanjá eu lembro do filme um herói de brinquedo com arnold schwarzenegger ele faz um pai q enrola pra comprar um brinquedo pro filho de presente de natal só quando ele vê que o vizinho comprou o mesmo brinquedo,0.2877095,0.05017148,0.15686275,0.08244847,0.13188505,0.10186339999999999
samuelfonteles é curioso que a iniciativa privada não tenha ingressado em juízo ainda para requer ordem que os autorize a comprar as vacinas para poder comercializar,0.10695187,0.021832807000000003,0.12327624,0.055042017,0.028409796,0.06770484
carlosjordy doria o maior culpado pelo momento que o país está passando foi um dos primeiros a ir contra o tratamento precoce  para vender sua vacina da china  que você pague por todas as mortes que está provocando,0.8367346999999999,0.35398229999999997,0.795539,0.63986176,0.46846846,0.6698113
fernandoholiday a vacina está faltando no mu do inteiro presta atenção,0.23913789,0.03982179,0.12359907,0.13749936,0.060686015,0.21493441
skygrangr não mas tive o azar de pegar covid q cu,0.38785046,0.8913883,0.35742965,0.83955103,0.81906617,0.71376973
eraursal kriskasilvano como disse irmão lázaronquem pega covid é do diabo e agora ele foi reveladonnpastores como esse ainda ocultos tentam de todas as formas as aglomerações rende grana e capta mais almas pro infernono maior truque do diabo foi convencer a humanidade que ele não existe,0.6939699,0.47538167,0.65894806,0.54238683,0.50714284,0.4808853
anatenn mathchessus amarra a velha e metele a vacina minha filha se fosse so ela que morresse por essa ignorancia eu não tava nem ai mas vacina é pacto coletivo,0.9629629999999999,0.71895427,0.8082596,0.800372,0.81906617,0.71611255
a forbes divulgou que um grupo de cibercriminosos invadiu o laboratório da universidade de oxford  o incidente foi confirmado pela universidade que também garantiu que o ataque não afetou as pesquisas clínicasnsaiba mais sobre o ataque no link,0.064744435,0.0018469093,0.01030423,0.038852096,0.0083570415,0.016369386
bolsonaro critica contrato com pfizer mesmo após ministério formalizar intenção de compra de vacinasnn s,0.07751938,0.021832807000000003,0.15141243,0.08244847,0.02917772,0.13267067
zorrobra  jairbolsonaro tarcisiogdf genheleno govbr mincomunicacoes vagabundo è vc zorro depois do covid kkkkk,0.69028574,0.67173254,0.47089663,0.800372,0.81906617,0.8543771000000001
festival exige vacinação e ícone negacionista do britpop cancela show gt,0.2877095,0.11371965,0.26409757,0.18978605,0.15652174,0.22689527
tango da morte na argentina quarentena sem fim roubo de vacinas e as decisões desastrosas de alberto fernández,0.69563395,0.050775047000000004,0.15686275,0.23310485,0.12967154,0.21493441
mahpeixoto so entra com cartão de vacina kkkkk,0.1497924,0.22530578,0.24354087,0.42365280000000005,0.3429917,0.45039085
hahahah a vacina primeiro pelamordedeus,0.9111111,0.6871733,0.795539,0.800372,0.81906617,0.71376973
lembramos sempre que enquanto não tomar vacina a recomendação das autoridades sérias são o distanciamento e a utilização de máscarasnndiga não ao negacionismo,0.22697109,0.10279001,0.29694322,0.16477858,0.10877979,0.22087711
eu pós vacina,0.07751938,0.008802645999999999,0.009478673,0.012811388,0.017186634,0.0066021084999999995
redeglobo cadê as vacinas,0.1964464,0.17263843,0.34721896,0.28409090000000004,0.19744775,0.37946892
felipearigo oantagonista eu tomo uma lata de cerveja todos os dias e nunca peguei covid,0.40281809999999996,0.11546701,0.15356483,0.15857711,0.13884786,0.17282808
mas dr a europa também teve o dobro de mortalidade na segunda onda se consideráramos proporcional seria como se tivéssemos aqui  a  mortes dia falouse de variante britânica que não se fala mais e a doença está em declínio lá com as vacinas,0.2877095,0.024569099999999996,0.2926708,0.15373023,0.060686015,0.09008831
renatinhois mas fazer o que então não lutar pela vacina,0.4653846,0.10279001,0.22826977,0.18963107,0.13884786,0.22317472
pr bolsonaro precisamos de vacina,0.10695187,0.02086936,0.097314864,0.055042017,0.060686015,0.050847456
me tatuar nn        xnnnão devo ficar horas presa dentro de um estúdio em época de covidnnnão sei o que fazer,0.27084756,0.059847847,0.04470444,0.099415205,0.06947958,0.07607361
graças a deus mais  pacientes vacinados contra covid hoje prosseguimos no trabalho,0.08091633,0.041927766,0.23204970000000003,0.08244847,0.060686015,0.059716184000000005
ducarvalhoo eu tenho é ódio disso mto essencial se aglomerar para adorar um deus deve ser pq nem o covid suporta crente ai n entra nelas,0.52348995,0.5767635,0.9133127000000001,0.6736853,0.65957445,0.67089164
jairbolsonaro presidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacinanpresidente vai comprar vacina,0.16222353,0.028080400000000002,0.15141243,0.11648033,0.0981528,0.24955344
e ainda tem gente que não entendeu que o que tira a estabilidade da economia o que faz a ford fechar as fábricas no brasil e abrir na argentina não é o covid é a instabilidade do governo,0.2877095,0.037346177,0.36475409999999997,0.15288435,0.060686015,0.21493441
desde quando igreja eh essencial  vai jogar agua benta pra curar quem ta com covid por acaso,0.2877095,0.10279001,0.8536370000000001,0.34042552,0.15652174,0.3219697
mais um dia vendo alguém comparando o brasil com a nova zelândia no combate ao covid  nntá cada dia mais difícil a vida do internacionalista,0.7104501999999999,0.10279001,0.7366411999999999,0.28409090000000004,0.15652174,0.22483882
kadashi desperdiço de vacina aplicando nela,0.46625900000000003,0.12791874,0.04506814,0.28409090000000004,0.13884786,0.22360547
veja mleitaonetto brasíliadfncada vez mais a situação da saúde e da  no brasil cai na conta de pacheco lira e do centrão o povo vai cobrar nas eleições do ano que vem será que o centrão implode não acredita,0.38785046,0.05955759,0.29694322,0.14545064,0.09139922,0.15727058
jairmearrependi na casa da minha mãe tem uma vacina boa pra esse tipo de louco uma estriquinina pura na veia que acaba de uma vez com esse vírus genocida,0.88135594,0.72790056,0.8082596,0.8223625,0.81906617,0.8408602
municípios de pernambuco formalizam interesse em consórcio para compra de vacinas contra covid veja quais são  pernambuco,0.4653846,0.10279001,0.47292626,0.094063096,0.13884786,0.15547624
a moça que desfila no vídeo morreu de covid,0.8367346999999999,0.41745284,0.51229376,0.5941108,0.50714284,0.44201064
jairbolsonaro sai do twitter e vai comprar vacina filhote da desgraça,0.52348995,0.67173254,0.5125628,0.78985506,0.6696890999999999,0.79079497
deputada nejmi aziz reúne com governador wilson lima e autoridades da saúde pelo retorno da vacina do hpv e ampliação da conização no amazonas,0.07751938,0.011677925,0.016047146,0.012811388,0.023516681,0.015391436000000001
lockdown favoreceu nova cepannpesquisadores também apontam a possibilidade de que novas cepas surjam devido ao confinamentonnleia em,0.08196111,0.010507881,0.017015263,0.012811388,0.024258737000000002,0.015203369
com fase vermelha praias paulistas terão restrições,0.14094928,0.021832807000000003,0.15141243,0.055042017,0.059482417999999995,0.032120913
pretozeze thabataganga meu sogro de  anos se recusa a tomar a vacina por causa de noticia falsanquantas vidas não vão ser perdidas por causa disso no projeto de poder é assassino é tirar a vida de gente pobre,0.8367346999999999,0.41472545,0.7366411999999999,0.57838017,0.50714284,0.63734776
monark assista a live o exemplo de búziosncomo a cidade zerou os casos de  adotando o tratamento precocenn,0.22395833,0.10279001,0.15141243,0.16477858,0.08833382,0.2151797
claudioedantas benegripe aspirina neosaldina coristina tbm não curam a gripe mas são usadas pqnpq tratam a doença seus inúteis não existe cura pra covid mas pode ser um tratamento um alivio vcs são os negavinistas caras vcs seriam os genocidas,0.8367346999999999,0.80030155,0.93566436,0.8223625,0.81906617,0.8543771000000001
elizialeite  sinceras condolências mas ninguém deveria entregar suas vidas a nenhuma destas vacinas principalmente da maldade chinesa vilania tudo engatinha em relação a este mal mundial libertaram um monstro que destruirá eles próprios,0.75885296,0.41745284,0.85142857,0.5822361999999999,0.40136054,0.68898976
graças a deus ñ perdi nenhum familiar próximo vítima de covid mas compreendo toda a dor de ver alg morrendo numa condição de isolamento e c perspectivas de melhora cada dia menores assim é c covid como é c  que levou minha mãe esse desgraçado pagará por cada risadinha,0.90165293,0.8968254000000001,0.82338506,0.86052006,0.8429054,0.8542514999999999
recordtvoficial cadê as vacinas,0.07751938,0.05122786,0.028687404,0.075196825,0.060686015,0.086841
andrelmleal ta sendo vacinada a galera dos últimos períodos né do internato que tão trabalhando nos hospitais com o covid agr se tão metendo o louco de ficar indo em rolê ai fica tenso kkkkkkkkk,0.7326733,0.46014494,0.36475409999999997,0.5810941999999999,0.46846846,0.6510687
residentevildb alicemonstrinho ñ meu melhor amigo morreu tudo cupa dessa covid  e cupa do presidente tudo que e errado nesse pais ja chega não alguento mais esse pais eu tratava meu amigo como ser fose irmão  descupa moni por comenta isso,0.8581450999999999,0.5767635,0.7920676,0.71072924,0.6696890999999999,0.71376973
drancosta  bbcbrasil ele não previu  apresentou uma estimativa de que se não tomase medidas contra covid iria chegar a  milhões ta no video do ano passado,0.52348995,0.106416546,0.39000148,0.18786444,0.13884786,0.22002307
bem que podia quando acabasse o covid ter um baile de máscara só que ao invés de ser no olho seria a máscara na boca em memória,0.7231568,0.20058312,0.15686275,0.34042552,0.32804233,0.38214916
melhor do que minha avó ter tomado vacina hoje foi ela reclamando que não tirou foto e que agora o povo não tá acreditando nelanno jeito é se segurar nessas alegrias ❤️,0.2877095,0.08706781,0.2909622,0.28004074,0.15652174,0.19747968
fvguima mds eu já tô arrumando crushamizade sincera em sp pra tomar qualquer vacina do dória desespero bate sim,0.7326733,0.35398229999999997,0.29694322,0.4028394,0.4301034000000001,0.3425
manfrineduardo marpetrucelli por que o mundo escolheu o país como produtor mundial  o trabalho escravo nas ditaduras comunistas é barato e fácil não existem sindicatos  greves salários elevados o brasil não consegue ter laboratórios p produzir iva materia prima p vacina máscaras seringas etc,0.36451012,0.15036078,0.79790777,0.4971995,0.32804233,0.52345043
nós que inventamos o covid e a peste negra,0.07751938,0.30623046,0.9133127000000001,0.67148936,0.34962407,0.68898976
culpa dessa vacina que ódio pordeus,0.4598335,0.72790056,0.9133127000000001,0.800372,0.6696890999999999,0.71544534
pessoas negligenciando a vacina por conta de fakenews e correntes no whatsapp vs gente achando que pessoas mais velhas é um desperdício se vacinar a  quando foi que paramos de evoluir,0.22395833,0.1298077,0.46775633,0.42843279999999995,0.14510444,0.46724350000000003
enfim feliz que minha tia avó e minha avózinha já tomaram a vacina,0.7179683000000001,0.15423673,0.198811,0.28004074,0.32804233,0.22230704
dbsvpt gente mas isso é um absurdondesculpa mas o seu pai é um panacané muita falta de responsabilidadenminha amiga perdeu a avó dela por culpa de um tio que foi visitar ela e passou covidne o cara era bolsominionnminha amiga deu um show de ir na casa dele quebrar tudo,0.66984546,0.5746547,0.9133127000000001,0.70162785,0.6440819999999999,0.71376973
covid acaba pff eu preciso desse show,0.22395833,0.1298077,0.14468656,0.099415205,0.13884786,0.08986886599999999
guerra das vacinas por que a itália bloqueou exportação de doses para a austrália  bbc news brasil bolsonarotemrazão,0.5350821,0.09620565,0.5125628,0.21088262,0.15652174,0.24431479
só porque eu ia pro estação tnc covid,0.2877095,0.66973084,0.15686275,0.35715193,0.34962407,0.30983314
bolsonaro reclama de pressão por vacina e dispara só se for na casa da tua mãe  istoé independente,0.88135594,0.41745284,0.6052632,0.6353831999999999,0.6696890999999999,0.63734776
leonardomq o guru do twitter não sei mestre ilumine meus pensamentos c sua vasta sabedoria me traga a luz além de vacinas povo q respeita as regras de distanciamento e o uso de máscara não sei o q eles têm em comumnah sei o q o texas tem vacina e povo na rua agora,0.38785046,0.0915642,0.28127894,0.17396958,0.13884786,0.16203724
dono de restaurante que descumpriu isolamento morre de covid em são paulo  nacional  estado de minas,0.7581368,0.08490823,0.17890237,0.22149982,0.13357848,0.1575179
jornalcultura lfponde cadê as vacinas,0.16374269,0.10279001,0.043209877,0.21768111,0.13884786,0.30325726
rodrigodasilva mais uma faláciapara que seu argumento tenha validade só falta uma coisa vacina  e não é porque políticos que eu apoio não querem mas é porque não tem vacina e isso é no mundo inteiro,0.52348995,0.26144284,0.6052632,0.5508094,0.33963144,0.6539010000000001
é pedir dms o bolsonaro pegar covid e morrer,0.9852943000000001,0.67173254,0.8082596,0.84149295,0.81906617,0.71376973
xicosa é a doutrina do choque xicosann,0.10695187,0.14065461,0.15141243,0.28004074,0.13884786,0.45039085
auxílio emergencial de fome e morte em massa dos mais pobres por  essa é a descrição mais direta de uma realidade trágica para um povo que se descobre sem governo sem país sem nada,0.88135594,0.26868024,0.7366411999999999,0.5681852,0.46846846,0.46464056
nao podemos deixar essas vozinha pegar covid pessoaaal,0.52348995,0.41745284,0.33474380000000004,0.47102526,0.40136054,0.45039085
carai covid era pra eu ter conhecido varias pessoas novas indo pra sp,0.2877095,0.8195813,0.48137054,0.7336981,0.6696890999999999,0.6771284000000001
marilizpj as pessoas tendo as famílias dizimadas pela covid e ele achando que o povo ta se matando por causa de lockdown,0.92975205,0.51319504,0.7366411999999999,0.6241071,0.64927655,0.4808853
posta stories sobre as mortes de covid mas vive nas festas,0.7326733,0.10279001,0.07781796,0.19224095,0.13884786,0.060817755999999994
essa semana foi bem difícil pra mim e acho q pro brasil no contexto geral do covid e afins,0.07751938,0.021832807000000003,0.051041252999999995,0.051547407999999996,0.02917772,0.029333333
aidani vai levar o pão pra quem se vai está todo mundo morto sem vacina  retardado,0.92975205,0.8874502000000001,0.93566436,0.8985784,0.9304556,0.95187163
jairbolsonaro prefiro pegar covid que tem taxa de mortalidade baixíssimo do que meus filhos com  de chance de morrer de fome,0.88135594,0.41745284,0.6052632,0.60161626,0.50714284,0.51226217
pegar covid                 ser cornon   uma vez                uma veznnachar que não vai acontecer de novo,0.7326733,0.52119994,0.49776733,0.48271313,0.46846846,0.565156
meus familiaresamigosvizinhostodos que tiveram  tomaram essa medicação nenhum deles foi internadofoi no máximo  dias em casa e todos de volta a vida normal novamentenchega dessa fraude brasil,0.5696764,0.41745284,0.8082596,0.67148936,0.50714284,0.6964146
mfchies jornaloglobo então pq não comprou as vacinas quando a pfizer ofereceu agora fica com conversa fiada que não tem vacina me poupe,0.3727937,0.67173254,0.5125628,0.6283496000000001,0.6696890999999999,0.68898976
jairbolsonaro é simples jegue  compre vacina para ocorrer a chamada vacinação de rebanho e todos poderão retornar aos seus trabalhos nse tivesse trabalhando isso muita coisa já teriam melhorado ao invés disso fica negando uma pandemia e seu gado mugindo atrás,0.7326733,0.6570404000000001,0.7256576,0.7124183000000001,0.6696890999999999,0.71611255
chocado com a falta de empatia do presidente com milhões de pessoas que perderam amigos e familiares para a  ser claro é responsabilidade do presidente cuidar da economia e empregos mas é igualmente responsabilidade do presidente cuidar da saúde dos brasileiros,0.16374269,0.10279001,0.26066366,0.22148319,0.07575266,0.21971868
minha avó paterna acaba de falecer a causa covid não haverá velório e enterro será com o caixão lacrado  uma vítima pra conta de bolsonarocoveirodobrasil,0.8888729,0.6157648,0.63251144,0.67148936,0.6696890999999999,0.63734776
até o vírus fazer uma mutação por isso muitos tomam vacina todo o ano e mesmo assim alguns ficam doentes,0.69580895,0.17263843,0.15365091,0.28409090000000004,0.15652174,0.3219697
leves ataques de ansiedade por conta dessa covidi desgraçada vai toma no cu covid,0.88135594,0.9476646999999999,0.7366411999999999,0.94998187,0.9557260000000001,0.90865874
rock in rio é adiado para setembro de  por causa da pandemia de   música,0.15094869,0.02745214,0.15224884,0.099415205,0.07390573,0.09317531
bobjeffhd vai comprar vacina jairbolsonaro vai comprar vacina vai comprar vacina vai comprar vacina vai comprar vacina jairbolsonaro vai comprar vacina vai comprar vacina jairbolsonaro vai comprar vacina vai comprar vacina vai comprar vacina jairbolsonaro vai comprar vacina,0.37171513,0.1298077,0.15141243,0.28004074,0.15652174,0.35033098
roundover o aplicativo exclusivo para uti desenvolvido por médica brasileira da linha de frente do,0.10731699,0.021832807000000003,0.12735353,0.04241335,0.02917772,0.029333333
kriskasilvano como disse irmão lázaronquem pega covid é do diabo e agora ele foi reveladonnpastores como esse ainda ocultos tentam de todas as formas as aglomerações rende grana e capta mais almas pro infernono maior truque do diabo foi convencer a humanidade que ele não existe,0.7041046999999999,0.52557266,0.6524738,0.5630130999999999,0.6394558000000001,0.5382414000000001
jeanstruck tira onda com quem morre de  e de suicídio bolsonarodesgraçado,0.9409323,0.80687714,0.8122105,0.8554098,0.8429054,0.8408602
alejoacaa   emicida mais cedo ele disse vai comprar vacina na casa da tua mãe e já disse várias vezes anteriormente que não iria comprar vacina pq segundo ele não existe comprovação  mas o mesmo acha que tratamento precoce funciona o que aliás nenhum outro país faz só o brasil,0.7109221,0.23896612,0.6798509,0.47102526,0.50714284,0.45039085
já me decepcionei tanto com esse sistema espero pelo menos que minha vó consiga tomar a vacina,0.52348995,0.17982824,0.15578270000000002,0.28339097,0.15652174,0.24845307
coitada da nova zelândia estavam se a safar bem do covid e agora um terramotonno que se passa no mundoneste fragelo sem fim à vista vai pôr ateus a perguntar o que fizeram de mal,0.38785046,0.47518516,0.9133127000000001,0.5594573,0.40136054,0.6884416999999999
sebascauvet oatila já falaram da gripe e do saramponneu acrescento a aids inclusive esse é um dos motivos de não se conseguir fazer uma vacina contra ela,0.7326733,0.22129783,0.7074385999999999,0.4870219,0.46846846,0.42466745
claudioedantas e quem disse que curannem as vacinas curamnas últimas protegem o organismo de doenças mas não significa curana ivermectina apenas é usada para reforço da imunidade como banho de sol e exercíciosnprecisamos para com essa disputa de narrativas,0.22395833,0.021832807000000003,0.15141243,0.099415205,0.060686015,0.08806413
velho uma colega lá do trabalho está com covid e ninguém avidou nada pra gente que trabalha com ela e teve contato descobrimos porque uma amiga dela falou pra uma outra colega npura irresponsabilidade desse povo o que custava avisar pra gente,0.2877095,0.34065792,0.6052632,0.54238683,0.34962407,0.63734776
mutação presente na variante brasileira está na maioria dos casos em  estados diz fiocruz  coronavírus,0.19561689999999998,0.021832807000000003,0.07734650400000001,0.055042017,0.02917772,0.050847456
palmeriodoria foi de um cinismo sem precedentes  só faltou mandarem ele dizer vacina sim  pq ai o patrão genocida não ia gostar,0.8367346999999999,0.4936632,0.7366536,0.71887034,0.6696890999999999,0.71376973
jairbolsonaro minfraestrutura tarcisiogdf cadê as vacinas genocida,0.8394796999999998,0.46014494,0.8082596,0.7481818,0.81906617,0.79079497
ivamazinho gustavollei não cresceu no número de mortes dos menos favorecidos com a vacina da gripe a na rede privada não acontece que os menos favorecidos terão acesso mais rápido a vacina hoje o estado gasta doses vacinando pessoas que poderiam comprar sua vacina,0.76106197,0.1298077,0.27754548,0.32333875,0.32804233,0.3219697
gente isso é muito sério ontem postei sobre óbitos nas vacinas aqui está um caso relatado deus conforte a família,0.48162138,0.10438907,0.29694322,0.08244847,0.15652174,0.06706618
concernedgoat isso se o covid permitir né pq olha,0.22395833,0.1298077,0.15141243,0.15702705,0.13884786,0.18930787
e o olonguinhx q tá há uma semana pegando um por dia enfim o covid agr vem ️,0.52348995,0.22129783,0.28473073,0.19636959,0.34962407,0.21493441
kawhiloiraodont acho que nao pq o evento acho que vai ser todo no mesmo dia p causa do covid entao o dunk o skill e o  devem começar umas,0.4653846,0.10279001,0.15686275,0.13266683,0.13884786,0.15598746
tre suspende eleições suplementares em  cidades paulistas,0.24944066,0.027947487000000003,0.29694322,0.08049527,0.06195356,0.064883925
exame se for vacina imaginária de leite condensado o gado vai pirar theendofbrazil lavemgolpe ogadopira pegadinhadomalandro elbozomatador,0.8367346999999999,0.5839165,0.6052632,0.67148936,0.6696890999999999,0.680874
elza soares sobre sua segunda dose da vacina queria comemorar mas não seria justo,0.44220704,0.10279001,0.25552544,0.16477858,0.13884786,0.22138560000000002
kimkataguiri danilogentili se ela não tomou vacina é porque não tem a idade necessária tá querendo furar a fila vagabundo,0.8367346999999999,0.671428,0.6052632,0.71887034,0.6696890999999999,0.7255273
o cara tomando vacina na agua de coco ta doido,0.2877095,0.5767635,0.15141243,0.54238683,0.33310264,0.63734776
amanhã vai os caetano tudo fazer o teste de covid causando o que eles sabem causar de melhor aglomeração,0.35362709999999997,0.04344698,0.22253197,0.099415205,0.10452795,0.15741412
meu irmão com suspeita de covid,0.07751938,0.059919152,0.022875817000000003,0.08244847,0.060686015,0.078526236
hj nem vacina tem,0.098614804,0.021206157000000003,0.041703425,0.055042017,0.02917772,0.04412857
bobjeffhd cadê a pandemia no rs naqui no rio  quando desmontaram o hospital de campanha  haviam  pacientes dentro que deus sabe lá se tinham covid quiseram barrar a visita dos deputados é muito bandido por  nesse país,0.52348995,0.48966579999999993,0.7366411999999999,0.67148936,0.4225009,0.71376973
minhas aulas sendo canceladas pq uma porrada de alunos testaram positivo pro covid nai não tem tanto profissional na área e os casos da cidade só pioram pq será,0.4653846,0.89963645,0.5125628,0.8223625,0.81625867,0.71376973
jairbolsonaro genocidanntem que existir um chefe de família vivo para levar a comidannnegacionistannqueremos vacina,0.88135594,0.30259594,0.795539,0.6139316999999999,0.6696890999999999,0.66106623
uol lamento e daí  mimimimi não sou coveiro  quem quer vacina é idiota isso é presidente,0.52348995,0.8874502000000001,0.7366411999999999,0.8674699,0.81906617,0.9313984000000001
cileschaves cartacapital confia na ciência e defende uso da ivermectina não há base científica nenhuma comprovando a eficácia do medicamento no tratamento da  como disse melhor tomar sorvete de flocos,0.07751938,0.010507881,0.009478673,0.038852096,0.015193172,0.029333333
maringá pr  nnmaringá registrou mais  óbitos em decorrência da  e  novos casos positivos da doença no boletim desta quintafeira  nn,0.4653846,0.1298077,0.36475409999999997,0.33440890000000006,0.32804233,0.3425
jairbolsonaro vai comprar vacinas,0.07751938,0.010507881,0.022875817000000003,0.020029934,0.024781035,0.029333333
lasiermartins edugiraooficial senstyvenson senadorkajuru  senhor está se recuperando bem da covid,0.07751938,0.07002951,0.03750158,0.14519426,0.060686015,0.28964883
fannypricenew o desgraçado dificulta a vacina pq sabe que depois vamos pra cima,0.6814212,0.8901960999999999,0.7366411999999999,0.8513835999999999,0.81906617,0.87776136
diagnósticos de câncer de rim próstata e bexiga caem  na pandemiann câncer coronavírus  rim próstata bexiga,0.04544223,0.021832807000000003,0.013250545,0.12458536,0.028746299999999995,0.030233756
covid tua hora vai chegar parceiro,0.88135594,0.1298077,0.17496057,0.4028394,0.34962407,0.22626242
em portugal falase no problema do stock de vacinas e consequentes dificuldades e atrasos na entrega em cuba avançase na direcção de uma vacina própria que será fabricada dentro de fronteiras eles lá têm a soberana nós temos a atrasada,0.52348995,0.10279001,0.7366411999999999,0.26644439,0.15408711,0.3219697
as pessoas estão sendo infectadas com as vacinas isso sim,0.07751938,0.05404897,0.043209877,0.13997010000000001,0.07883115,0.16182272
luizfux e a rachadinhase os crimes do presidente  mil mortos no genocida comete crimes contra o brasil e o stf cruza os braços tem vacina aí na casa da sua mãe ou das mães do brasil isso é uma afronta ao país,0.88135594,0.6394793000000001,0.9133127000000001,0.7417741,0.6696890999999999,0.7143666999999999
sinto muito pela perda da patriota deus console a famíliannvacina  mortenou coincidência,0.15955412,0.10196278,0.29694322,0.14055046,0.10818196,0.15620601
lunejiwoo ahh sim ainda bem que tem a vacina,0.16374269,0.07004011,0.11712536,0.08483305,0.08204117,0.1555393
ribeirão preto tem  pessoas internadas  cotidiano  acidade on ribeirão,0.4653846,0.30330047,0.9133127000000001,0.54238683,0.50669616,0.5508223000000001
minha bisa tomou a vacina,0.07751938,0.01229278,0.022417563999999997,0.038852096,0.028672543999999998,0.018390458000000002
prasssheila barrettoalmeida xpinvestimentos ohhh sua anta esse vídeo é para consientizar quem pode fica em casa quem não pode vai trabalhar seguindo todas as normas de segurança contra o  já vi que vc é bolsominiun seu querido presidente vai ser derrotado em  se não for preso antes,0.8367346999999999,0.5900459,0.8568281999999999,0.761434,0.6696890999999999,0.72974443
até que enfim arrumei alguém que me breca de,0.22395833,0.10510121,0.15141243,0.09992323,0.13884786,0.09149357
capirotareal adrianosantana guilhermeboulos esquece já deve estar vacinado não atoa colocou o cartão de vacina em segredo de justiça,0.22423024,0.10279001,0.15141243,0.21901496,0.13884786,0.3219697
só rindo desse povo dizendo q se nao tivesse bolsonaro n teria morte por covid morriam mais de  só de homicidio muito antes dele,0.92975205,0.58522874,0.8082596,0.7478385000000001,0.6696890999999999,0.6690215
covid va embora eu quero aproveitar o fim da minha adolescência caralho,0.32708025,0.9473978999999999,0.5125628,0.9000068999999999,0.8821053,0.79079497
minha gente da onde são paulo tirou  milhões de vacinas,0.14726081,0.026234545,0.16747263,0.08244847,0.060686015,0.086994216
perdi um  de perna e glúteo dps do covid os músculos que um dia eu tive por mais q eram poucos deixaram de existir neste corpo,0.43354842,0.22129783,0.15686275,0.2811316,0.17858347,0.22364847
